2026-09-02 20:20:32 | Temperature: 64 C | Vibration: 10 mm/s | Pressure: 110 PSI | Status: CRITICAL
2026-09-02 20:20:35 | Temperature: 90 C | Vibration: 9 mm/s | Pressure: 82 PSI | Status: WARNING
2026-09-02 20:42:13 | Temperature: 79 C | Vibration: 9 mm/s | Pressure: 111 PSI | Status: WARNING
2026-09-02 20:42:16 | Temperature: 68 C | Vibration: 10 mm/s | Pressure: 106 PSI | Status: CRITICAL
2026-09-02 20:42:19 | Temperature: 105 C | Vibration: 7 mm/s | Pressure: 97 PSI | Status: CRITICAL
2026-09-02 20:58:07 | Temperature: 83 C | Vibration: 5 mm/s | Pressure: 95 PSI | Status: NORMAL
2026-09-02 21:10:54 | Temperature: 89 C | Vibration: 6 mm/s | Pressure: 94 PSI | Status: NORMAL
2026-09-02 21:10:57 | Temperature: 92 C | Vibration: 5 mm/s | Pressure: 92 PSI | Status: WARNING
2026-09-02 21:12:12 | Temperature: 89 C | Vibration: 4 mm/s | Pressure: 96 PSI | Status: NORMAL
2026-09-02 21:12:15 | Temperature: 100 C | Vibration: 2 mm/s | Pressure: 99 PSI | Status: WARNING
2026-09-02 21:12:18 | Temperature: 105 C | Vibration: 7 mm/s | Pressure: 108 PSI | Status: CRITICAL
2026-09-02 21:12:21 | Temperature: 110 C | Vibration: 10 mm/s | Pressure: 103 PSI | Status: CRITICAL
2026-09-05 11:01:44 | Machine: Pump-B | Temperature: 60 C | Vibration: 10 mm/s | Pressure: 120 PSI | Status: CRITICAL
2026-09-05 11:01:44 | Machine: Motor-A | Temperature: 60 C | Vibration: 10 mm/s | Pressure: 120 PSI | Status: CRITICAL
2026-09-05 11:01:44 | Machine: Compressor-C | Temperature: 60 C | Vibration: 10 mm/s | Pressure: 120 PSI | Status: CRITICAL
2026-09-05 11:01:47 | Machine: Motor-A | Temperature: 85 C | Vibration: 6 mm/s | Pressure: 89 PSI | Status: NORMAL
2026-09-05 11:01:47 | Machine: Pump-B | Temperature: 85 C | Vibration: 6 mm/s | Pressure: 89 PSI | Status: NORMAL
2026-09-05 11:01:47 | Machine: Compressor-C | Temperature: 85 C | Vibration: 6 mm/s | Pressure: 89 PSI | Status: NORMAL
2026-09-05 11:01:50 | Machine: Pump-B | Temperature: 66 C | Vibration: 9 mm/s | Pressure: 92 PSI | Status: WARNING
2026-09-05 11:01:50 | Machine: Motor-A | Temperature: 66 C | Vibration: 9 mm/s | Pressure: 92 PSI | Status: WARNING
2026-09-05 11:01:50 | Machine: Compressor-C | Temperature: 66 C | Vibration: 9 mm/s | Pressure: 92 PSI | Status: WARNING
2026-09-05 11:01:53 | Machine: Pump-B | Temperature: 73 C | Vibration: 3 mm/s | Pressure: 115 PSI | Status: WARNING
2026-09-05 11:01:53 | Machine: Motor-A | Temperature: 73 C | Vibration: 3 mm/s | Pressure: 115 PSI | Status: WARNING
2026-09-05 11:01:53 | Machine: Compressor-C | Temperature: 73 C | Vibration: 3 mm/s | Pressure: 115 PSI | Status: WARNING
2026-09-05 11:01:56 | Machine: Pump-B | Temperature: 64 C | Vibration: 7 mm/s | Pressure: 105 PSI | Status: NORMAL
2026-09-05 11:01:56 | Machine: Motor-A | Temperature: 64 C | Vibration: 7 mm/s | Pressure: 105 PSI | Status: NORMAL
2026-09-05 11:01:56 | Machine: Compressor-C | Temperature: 64 C | Vibration: 7 mm/s | Pressure: 105 PSI | Status: NORMAL
2026-09-05 11:01:59 | Machine: Pump-B | Temperature: 89 C | Vibration: 10 mm/s | Pressure: 96 PSI | Status: CRITICAL
2026-09-05 11:01:59 | Machine: Compressor-C | Temperature: 89 C | Vibration: 10 mm/s | Pressure: 96 PSI | Status: CRITICAL
2026-09-05 11:01:59 | Machine: Motor-A | Temperature: 89 C | Vibration: 10 mm/s | Pressure: 96 PSI | Status: CRITICAL
2026-09-05 11:02:02 | Machine: Pump-B | Temperature: 110 C | Vibration: 7 mm/s | Pressure: 103 PSI | Status: CRITICAL
2026-09-05 11:02:02 | Machine: Motor-A | Temperature: 110 C | Vibration: 7 mm/s | Pressure: 103 PSI | Status: CRITICAL
2026-09-05 11:02:02 | Machine: Compressor-C | Temperature: 110 C | Vibration: 7 mm/s | Pressure: 103 PSI | Status: CRITICAL
2026-09-05 11:02:05 | Machine: Pump-B | Temperature: 75 C | Vibration: 9 mm/s | Pressure: 111 PSI | Status: WARNING
2026-09-05 11:02:05 | Machine: Motor-A | Temperature: 75 C | Vibration: 9 mm/s | Pressure: 111 PSI | Status: WARNING
2026-09-05 11:02:05 | Machine: Compressor-C | Temperature: 75 C | Vibration: 9 mm/s | Pressure: 111 PSI | Status: WARNING
2026-09-05 11:02:08 | Machine: Compressor-C | Temperature: 86 C | Vibration: 5 mm/s | Pressure: 108 PSI | Status: NORMAL
2026-09-05 11:02:08 | Machine: Motor-A | Temperature: 86 C | Vibration: 5 mm/s | Pressure: 108 PSI | Status: NORMAL
2026-09-05 11:02:08 | Machine: Pump-B | Temperature: 86 C | Vibration: 5 mm/s | Pressure: 108 PSI | Status: NORMAL
2026-09-05 11:02:11 | Machine: Compressor-C | Temperature: 99 C | Vibration: 1 mm/s | Pressure: 85 PSI | Status: WARNING
2026-09-05 11:02:11 | Machine: Motor-A | Temperature: 99 C | Vibration: 1 mm/s | Pressure: 85 PSI | Status: WARNING
2026-09-05 11:02:11 | Machine: Pump-B | Temperature: 99 C | Vibration: 1 mm/s | Pressure: 85 PSI | Status: WARNING
2026-09-05 11:02:14 | Machine: Compressor-C | Temperature: 92 C | Vibration: 2 mm/s | Pressure: 107 PSI | Status: WARNING
2026-09-05 11:02:14 | Machine: Motor-A | Temperature: 92 C | Vibration: 2 mm/s | Pressure: 107 PSI | Status: WARNING
2026-09-05 11:02:14 | Machine: Pump-B | Temperature: 92 C | Vibration: 2 mm/s | Pressure: 107 PSI | Status: WARNING
2026-09-05 11:02:17 | Machine: Motor-A | Temperature: 72 C | Vibration: 10 mm/s | Pressure: 106 PSI | Status: CRITICAL
2026-09-05 11:02:17 | Machine: Compressor-C | Temperature: 72 C | Vibration: 10 mm/s | Pressure: 106 PSI | Status: CRITICAL
2026-09-05 11:02:18 | Machine: Pump-B | Temperature: 72 C | Vibration: 10 mm/s | Pressure: 106 PSI | Status: CRITICAL
2026-09-05 11:02:20 | Machine: Motor-A | Temperature: 61 C | Vibration: 8 mm/s | Pressure: 93 PSI | Status: WARNING
2026-09-05 11:02:21 | Machine: Compressor-C | Temperature: 61 C | Vibration: 8 mm/s | Pressure: 93 PSI | Status: WARNING
2026-09-05 11:02:21 | Machine: Pump-B | Temperature: 61 C | Vibration: 8 mm/s | Pressure: 93 PSI | Status: WARNING
2026-09-05 11:02:24 | Machine: Motor-A | Temperature: 62 C | Vibration: 3 mm/s | Pressure: 90 PSI | Status: NORMAL
2026-09-05 11:02:24 | Machine: Compressor-C | Temperature: 62 C | Vibration: 3 mm/s | Pressure: 90 PSI | Status: NORMAL
2026-09-05 11:02:24 | Machine: Pump-B | Temperature: 62 C | Vibration: 3 mm/s | Pressure: 90 PSI | Status: NORMAL
2026-09-05 11:02:45 | Machine: Motor-A | Temperature: 101 C | Vibration: 8 mm/s | Pressure: 100 PSI | Status: CRITICAL
2026-09-05 11:02:45 | Machine: Pump-B | Temperature: 101 C | Vibration: 8 mm/s | Pressure: 100 PSI | Status: CRITICAL
2026-09-05 11:02:45 | Machine: Compressor-C | Temperature: 101 C | Vibration: 8 mm/s | Pressure: 100 PSI | Status: CRITICAL
2026-09-05 11:02:48 | Machine: Pump-B | Temperature: 91 C | Vibration: 10 mm/s | Pressure: 101 PSI | Status: CRITICAL
2026-09-05 11:02:48 | Machine: Motor-A | Temperature: 91 C | Vibration: 10 mm/s | Pressure: 101 PSI | Status: CRITICAL
2026-09-05 11:02:48 | Machine: Compressor-C | Temperature: 91 C | Vibration: 10 mm/s | Pressure: 101 PSI | Status: CRITICAL
2026-09-05 11:02:51 | Machine: Pump-B | Temperature: 63 C | Vibration: 9 mm/s | Pressure: 105 PSI | Status: WARNING
2026-09-05 11:02:51 | Machine: Motor-A | Temperature: 63 C | Vibration: 9 mm/s | Pressure: 105 PSI | Status: WARNING
2026-09-05 11:02:51 | Machine: Compressor-C | Temperature: 63 C | Vibration: 9 mm/s | Pressure: 105 PSI | Status: WARNING
2026-09-05 11:02:55 | Machine: Pump-B | Temperature: 95 C | Vibration: 6 mm/s | Pressure: 99 PSI | Status: WARNING
2026-09-05 11:02:55 | Machine: Motor-A | Temperature: 95 C | Vibration: 6 mm/s | Pressure: 99 PSI | Status: WARNING
2026-09-05 11:02:55 | Machine: Compressor-C | Temperature: 95 C | Vibration: 6 mm/s | Pressure: 99 PSI | Status: WARNING
2026-09-05 11:02:58 | Machine: Pump-B | Temperature: 85 C | Vibration: 8 mm/s | Pressure: 119 PSI | Status: CRITICAL
2026-09-05 11:02:58 | Machine: Motor-A | Temperature: 85 C | Vibration: 8 mm/s | Pressure: 119 PSI | Status: CRITICAL
2026-09-05 11:02:58 | Machine: Compressor-C | Temperature: 85 C | Vibration: 8 mm/s | Pressure: 119 PSI | Status: CRITICAL
2026-09-05 11:03:01 | Machine: Pump-B | Temperature: 92 C | Vibration: 6 mm/s | Pressure: 91 PSI | Status: WARNING
2026-09-05 11:03:01 | Machine: Motor-A | Temperature: 92 C | Vibration: 6 mm/s | Pressure: 91 PSI | Status: WARNING
2026-09-05 11:03:01 | Machine: Compressor-C | Temperature: 92 C | Vibration: 6 mm/s | Pressure: 91 PSI | Status: WARNING
2026-09-05 11:03:04 | Machine: Pump-B | Temperature: 93 C | Vibration: 7 mm/s | Pressure: 81 PSI | Status: WARNING
2026-09-05 11:03:04 | Machine: Compressor-C | Temperature: 93 C | Vibration: 7 mm/s | Pressure: 81 PSI | Status: WARNING
2026-09-05 11:03:04 | Machine: Motor-A | Temperature: 93 C | Vibration: 7 mm/s | Pressure: 81 PSI | Status: WARNING
2026-09-05 11:03:07 | Machine: Pump-B | Temperature: 78 C | Vibration: 3 mm/s | Pressure: 110 PSI | Status: NORMAL
2026-09-05 11:03:07 | Machine: Compressor-C | Temperature: 78 C | Vibration: 3 mm/s | Pressure: 110 PSI | Status: NORMAL
2026-09-05 11:03:07 | Machine: Motor-A | Temperature: 78 C | Vibration: 3 mm/s | Pressure: 110 PSI | Status: NORMAL
2026-09-05 11:03:10 | Machine: Compressor-C | Temperature: 97 C | Vibration: 3 mm/s | Pressure: 117 PSI | Status: CRITICAL
2026-09-05 11:03:10 | Machine: Pump-B | Temperature: 97 C | Vibration: 3 mm/s | Pressure: 117 PSI | Status: CRITICAL
2026-09-05 11:03:10 | Machine: Motor-A | Temperature: 97 C | Vibration: 3 mm/s | Pressure: 117 PSI | Status: CRITICAL
2026-09-05 11:03:13 | Machine: Compressor-C | Temperature: 110 C | Vibration: 9 mm/s | Pressure: 90 PSI | Status: CRITICAL
2026-09-05 11:03:13 | Machine: Pump-B | Temperature: 110 C | Vibration: 9 mm/s | Pressure: 90 PSI | Status: CRITICAL
2026-09-05 11:03:13 | Machine: Motor-A | Temperature: 110 C | Vibration: 9 mm/s | Pressure: 90 PSI | Status: CRITICAL
2026-09-05 11:03:16 | Machine: Motor-A | Temperature: 101 C | Vibration: 7 mm/s | Pressure: 91 PSI | Status: CRITICAL
2026-09-05 11:03:16 | Machine: Pump-B | Temperature: 101 C | Vibration: 7 mm/s | Pressure: 91 PSI | Status: CRITICAL
2026-09-05 11:03:16 | Machine: Compressor-C | Temperature: 101 C | Vibration: 7 mm/s | Pressure: 91 PSI | Status: CRITICAL
2026-09-05 11:03:19 | Machine: Motor-A | Temperature: 72 C | Vibration: 10 mm/s | Pressure: 107 PSI | Status: CRITICAL
2026-09-05 11:03:19 | Machine: Pump-B | Temperature: 72 C | Vibration: 10 mm/s | Pressure: 107 PSI | Status: CRITICAL
2026-09-05 11:03:19 | Machine: Compressor-C | Temperature: 72 C | Vibration: 10 mm/s | Pressure: 107 PSI | Status: CRITICAL
2026-09-05 11:03:22 | Machine: Motor-A | Temperature: 74 C | Vibration: 10 mm/s | Pressure: 100 PSI | Status: CRITICAL
2026-09-05 11:03:22 | Machine: Pump-B | Temperature: 74 C | Vibration: 10 mm/s | Pressure: 100 PSI | Status: CRITICAL
2026-09-05 11:03:22 | Machine: Compressor-C | Temperature: 74 C | Vibration: 10 mm/s | Pressure: 100 PSI | Status: CRITICAL
2026-09-05 11:03:25 | Machine: Motor-A | Temperature: 60 C | Vibration: 4 mm/s | Pressure: 111 PSI | Status: WARNING
2026-09-05 11:03:25 | Machine: Pump-B | Temperature: 60 C | Vibration: 4 mm/s | Pressure: 111 PSI | Status: WARNING
2026-09-05 11:03:25 | Machine: Compressor-C | Temperature: 60 C | Vibration: 4 mm/s | Pressure: 111 PSI | Status: WARNING
2026-09-05 11:03:28 | Machine: Pump-B | Temperature: 68 C | Vibration: 4 mm/s | Pressure: 82 PSI | Status: NORMAL
2026-09-05 11:03:28 | Machine: Motor-A | Temperature: 68 C | Vibration: 4 mm/s | Pressure: 82 PSI | Status: NORMAL
2026-09-05 11:03:28 | Machine: Compressor-C | Temperature: 68 C | Vibration: 4 mm/s | Pressure: 82 PSI | Status: NORMAL
2026-09-05 11:03:31 | Machine: Pump-B | Temperature: 83 C | Vibration: 2 mm/s | Pressure: 83 PSI | Status: NORMAL
2026-09-05 11:03:31 | Machine: Motor-A | Temperature: 83 C | Vibration: 2 mm/s | Pressure: 83 PSI | Status: NORMAL
2026-09-05 11:03:31 | Machine: Compressor-C | Temperature: 83 C | Vibration: 2 mm/s | Pressure: 83 PSI | Status: NORMAL
2026-09-05 11:03:34 | Machine: Pump-B | Temperature: 110 C | Vibration: 9 mm/s | Pressure: 84 PSI | Status: CRITICAL
2026-09-05 11:03:34 | Machine: Motor-A | Temperature: 110 C | Vibration: 9 mm/s | Pressure: 84 PSI | Status: CRITICAL
2026-09-05 11:03:34 | Machine: Compressor-C | Temperature: 110 C | Vibration: 9 mm/s | Pressure: 84 PSI | Status: CRITICAL
2026-09-05 11:03:37 | Machine: Pump-B | Temperature: 62 C | Vibration: 3 mm/s | Pressure: 119 PSI | Status: CRITICAL
2026-09-05 11:03:37 | Machine: Motor-A | Temperature: 62 C | Vibration: 3 mm/s | Pressure: 119 PSI | Status: CRITICAL
2026-09-05 11:03:37 | Machine: Compressor-C | Temperature: 62 C | Vibration: 3 mm/s | Pressure: 119 PSI | Status: CRITICAL
2026-09-05 11:03:40 | Machine: Pump-B | Temperature: 105 C | Vibration: 10 mm/s | Pressure: 111 PSI | Status: CRITICAL
2026-09-05 11:03:40 | Machine: Motor-A | Temperature: 105 C | Vibration: 10 mm/s | Pressure: 111 PSI | Status: CRITICAL
2026-09-05 11:03:40 | Machine: Compressor-C | Temperature: 105 C | Vibration: 10 mm/s | Pressure: 111 PSI | Status: CRITICAL
2026-09-05 11:03:43 | Machine: Pump-B | Temperature: 60 C | Vibration: 10 mm/s | Pressure: 120 PSI | Status: CRITICAL
2026-09-05 11:03:43 | Machine: Motor-A | Temperature: 60 C | Vibration: 10 mm/s | Pressure: 120 PSI | Status: CRITICAL
2026-09-05 11:03:43 | Machine: Compressor-C | Temperature: 60 C | Vibration: 10 mm/s | Pressure: 120 PSI | Status: CRITICAL
2026-09-05 11:03:46 | Machine: Compressor-C | Temperature: 85 C | Vibration: 6 mm/s | Pressure: 89 PSI | Status: NORMAL
2026-09-05 11:03:47 | Machine: Motor-A | Temperature: 85 C | Vibration: 6 mm/s | Pressure: 89 PSI | Status: NORMAL
2026-09-05 11:03:47 | Machine: Pump-B | Temperature: 85 C | Vibration: 6 mm/s | Pressure: 89 PSI | Status: NORMAL
2026-09-05 11:03:50 | Machine: Pump-B | Temperature: 66 C | Vibration: 9 mm/s | Pressure: 92 PSI | Status: WARNING
2026-09-05 11:03:50 | Machine: Motor-A | Temperature: 66 C | Vibration: 9 mm/s | Pressure: 92 PSI | Status: WARNING
2026-09-05 11:03:50 | Machine: Compressor-C | Temperature: 66 C | Vibration: 9 mm/s | Pressure: 92 PSI | Status: WARNING
2026-09-05 11:03:53 | Machine: Pump-B | Temperature: 73 C | Vibration: 3 mm/s | Pressure: 115 PSI | Status: WARNING
2026-09-05 11:03:53 | Machine: Motor-A | Temperature: 73 C | Vibration: 3 mm/s | Pressure: 115 PSI | Status: WARNING
2026-09-05 11:03:53 | Machine: Compressor-C | Temperature: 73 C | Vibration: 3 mm/s | Pressure: 115 PSI | Status: WARNING
2026-09-05 11:03:56 | Machine: Motor-A | Temperature: 64 C | Vibration: 7 mm/s | Pressure: 105 PSI | Status: NORMAL
2026-09-05 11:03:56 | Machine: Pump-B | Temperature: 64 C | Vibration: 7 mm/s | Pressure: 105 PSI | Status: NORMAL
2026-09-05 11:03:56 | Machine: Compressor-C | Temperature: 64 C | Vibration: 7 mm/s | Pressure: 105 PSI | Status: NORMAL
2026-09-05 11:03:59 | Machine: Motor-A | Temperature: 89 C | Vibration: 10 mm/s | Pressure: 96 PSI | Status: CRITICAL
2026-09-05 11:03:59 | Machine: Pump-B | Temperature: 89 C | Vibration: 10 mm/s | Pressure: 96 PSI | Status: CRITICAL
2026-09-05 11:03:59 | Machine: Compressor-C | Temperature: 89 C | Vibration: 10 mm/s | Pressure: 96 PSI | Status: CRITICAL
2026-09-05 11:04:02 | Machine: Motor-A | Temperature: 110 C | Vibration: 7 mm/s | Pressure: 103 PSI | Status: CRITICAL
2026-09-05 11:04:02 | Machine: Pump-B | Temperature: 110 C | Vibration: 7 mm/s | Pressure: 103 PSI | Status: CRITICAL
2026-09-05 11:04:02 | Machine: Compressor-C | Temperature: 110 C | Vibration: 7 mm/s | Pressure: 103 PSI | Status: CRITICAL
2026-09-05 11:04:05 | Machine: Motor-A | Temperature: 75 C | Vibration: 9 mm/s | Pressure: 111 PSI | Status: WARNING
2026-09-05 11:04:05 | Machine: Pump-B | Temperature: 75 C | Vibration: 9 mm/s | Pressure: 111 PSI | Status: WARNING
2026-09-05 11:04:05 | Machine: Compressor-C | Temperature: 75 C | Vibration: 9 mm/s | Pressure: 111 PSI | Status: WARNING
2026-09-05 11:04:08 | Machine: Motor-A | Temperature: 86 C | Vibration: 5 mm/s | Pressure: 108 PSI | Status: NORMAL
2026-09-05 11:04:08 | Machine: Pump-B | Temperature: 86 C | Vibration: 5 mm/s | Pressure: 108 PSI | Status: NORMAL
2026-09-05 11:04:08 | Machine: Compressor-C | Temperature: 86 C | Vibration: 5 mm/s | Pressure: 108 PSI | Status: NORMAL
2026-09-05 11:04:11 | Machine: Pump-B | Temperature: 99 C | Vibration: 1 mm/s | Pressure: 85 PSI | Status: WARNING
2026-09-05 11:04:11 | Machine: Motor-A | Temperature: 99 C | Vibration: 1 mm/s | Pressure: 85 PSI | Status: WARNING
2026-09-05 11:04:11 | Machine: Compressor-C | Temperature: 99 C | Vibration: 1 mm/s | Pressure: 85 PSI | Status: WARNING
2026-09-05 11:04:14 | Machine: Pump-B | Temperature: 92 C | Vibration: 2 mm/s | Pressure: 107 PSI | Status: WARNING
2026-09-05 11:04:14 | Machine: Motor-A | Temperature: 92 C | Vibration: 2 mm/s | Pressure: 107 PSI | Status: WARNING
2026-09-05 11:04:14 | Machine: Compressor-C | Temperature: 92 C | Vibration: 2 mm/s | Pressure: 107 PSI | Status: WARNING
2026-09-05 11:04:17 | Machine: Pump-B | Temperature: 72 C | Vibration: 10 mm/s | Pressure: 106 PSI | Status: CRITICAL
2026-09-05 11:04:17 | Machine: Motor-A | Temperature: 72 C | Vibration: 10 mm/s | Pressure: 106 PSI | Status: CRITICAL
2026-09-05 11:04:17 | Machine: Compressor-C | Temperature: 72 C | Vibration: 10 mm/s | Pressure: 106 PSI | Status: CRITICAL
2026-09-05 11:04:20 | Machine: Motor-A | Temperature: 61 C | Vibration: 8 mm/s | Pressure: 93 PSI | Status: WARNING
2026-09-05 11:04:20 | Machine: Pump-B | Temperature: 61 C | Vibration: 8 mm/s | Pressure: 93 PSI | Status: WARNING
2026-09-05 11:04:20 | Machine: Compressor-C | Temperature: 61 C | Vibration: 8 mm/s | Pressure: 93 PSI | Status: WARNING
2026-09-05 11:04:23 | Machine: Pump-B | Temperature: 62 C | Vibration: 3 mm/s | Pressure: 90 PSI | Status: NORMAL
2026-09-05 11:04:23 | Machine: Motor-A | Temperature: 62 C | Vibration: 3 mm/s | Pressure: 90 PSI | Status: NORMAL
2026-09-05 11:04:23 | Machine: Compressor-C | Temperature: 62 C | Vibration: 3 mm/s | Pressure: 90 PSI | Status: NORMAL
2026-09-05 11:04:26 | Machine: Motor-A | Temperature: 77 C | Vibration: 4 mm/s | Pressure: 117 PSI | Status: CRITICAL
2026-09-05 11:04:26 | Machine: Pump-B | Temperature: 77 C | Vibration: 4 mm/s | Pressure: 117 PSI | Status: CRITICAL
2026-09-05 11:04:26 | Machine: Compressor-C | Temperature: 77 C | Vibration: 4 mm/s | Pressure: 117 PSI | Status: CRITICAL
2026-09-05 11:04:29 | Machine: Motor-A | Temperature: 109 C | Vibration: 9 mm/s | Pressure: 111 PSI | Status: CRITICAL
2026-09-05 11:04:29 | Machine: Compressor-C | Temperature: 109 C | Vibration: 9 mm/s | Pressure: 111 PSI | Status: CRITICAL
2026-09-05 11:04:29 | Machine: Pump-B | Temperature: 109 C | Vibration: 9 mm/s | Pressure: 111 PSI | Status: CRITICAL
2026-09-05 11:04:32 | Machine: Motor-A | Temperature: 96 C | Vibration: 8 mm/s | Pressure: 90 PSI | Status: WARNING
2026-09-05 11:04:32 | Machine: Compressor-C | Temperature: 96 C | Vibration: 8 mm/s | Pressure: 90 PSI | Status: WARNING
2026-09-05 11:04:32 | Machine: Pump-B | Temperature: 96 C | Vibration: 8 mm/s | Pressure: 90 PSI | Status: WARNING
2026-09-05 11:04:35 | Machine: Motor-A | Temperature: 62 C | Vibration: 7 mm/s | Pressure: 99 PSI | Status: NORMAL
2026-09-05 11:04:35 | Machine: Compressor-C | Temperature: 62 C | Vibration: 7 mm/s | Pressure: 99 PSI | Status: NORMAL
2026-09-05 11:04:35 | Machine: Pump-B | Temperature: 62 C | Vibration: 7 mm/s | Pressure: 99 PSI | Status: NORMAL
2026-09-05 11:04:38 | Machine: Motor-A | Temperature: 92 C | Vibration: 5 mm/s | Pressure: 87 PSI | Status: WARNING
2026-09-05 11:04:38 | Machine: Compressor-C | Temperature: 92 C | Vibration: 5 mm/s | Pressure: 87 PSI | Status: WARNING
2026-09-05 11:04:38 | Machine: Pump-B | Temperature: 92 C | Vibration: 5 mm/s | Pressure: 87 PSI | Status: WARNING
2026-09-05 11:04:41 | Machine: Motor-A | Temperature: 108 C | Vibration: 10 mm/s | Pressure: 84 PSI | Status: CRITICAL
2026-09-05 11:04:42 | Machine: Compressor-C | Temperature: 108 C | Vibration: 10 mm/s | Pressure: 84 PSI | Status: CRITICAL
2026-09-05 11:04:42 | Machine: Pump-B | Temperature: 108 C | Vibration: 10 mm/s | Pressure: 84 PSI | Status: CRITICAL
2026-09-05 11:04:45 | Machine: Motor-A | Temperature: 78 C | Vibration: 8 mm/s | Pressure: 110 PSI | Status: WARNING
2026-09-05 11:04:45 | Machine: Compressor-C | Temperature: 78 C | Vibration: 8 mm/s | Pressure: 110 PSI | Status: WARNING
2026-09-05 11:04:45 | Machine: Pump-B | Temperature: 78 C | Vibration: 8 mm/s | Pressure: 110 PSI | Status: WARNING
2026-09-05 11:04:48 | Machine: Motor-A | Temperature: 76 C | Vibration: 1 mm/s | Pressure: 98 PSI | Status: NORMAL
2026-09-05 11:04:48 | Machine: Compressor-C | Temperature: 76 C | Vibration: 1 mm/s | Pressure: 98 PSI | Status: NORMAL
2026-09-05 11:04:48 | Machine: Pump-B | Temperature: 76 C | Vibration: 1 mm/s | Pressure: 98 PSI | Status: NORMAL
2026-09-05 11:04:51 | Machine: Motor-A | Temperature: 81 C | Vibration: 6 mm/s | Pressure: 83 PSI | Status: NORMAL
2026-09-05 11:04:51 | Machine: Compressor-C | Temperature: 81 C | Vibration: 6 mm/s | Pressure: 83 PSI | Status: NORMAL
2026-09-05 11:04:51 | Machine: Pump-B | Temperature: 81 C | Vibration: 6 mm/s | Pressure: 83 PSI | Status: NORMAL
2026-09-05 11:04:54 | Machine: Motor-A | Temperature: 102 C | Vibration: 5 mm/s | Pressure: 93 PSI | Status: CRITICAL
2026-09-05 11:04:54 | Machine: Compressor-C | Temperature: 102 C | Vibration: 5 mm/s | Pressure: 93 PSI | Status: CRITICAL
2026-09-05 11:04:54 | Machine: Pump-B | Temperature: 102 C | Vibration: 5 mm/s | Pressure: 93 PSI | Status: CRITICAL
2026-09-05 11:04:57 | Machine: Compressor-C | Temperature: 76 C | Vibration: 1 mm/s | Pressure: 82 PSI | Status: NORMAL
2026-09-05 11:04:57 | Machine: Motor-A | Temperature: 76 C | Vibration: 1 mm/s | Pressure: 82 PSI | Status: NORMAL
2026-09-05 11:04:57 | Machine: Pump-B | Temperature: 76 C | Vibration: 1 mm/s | Pressure: 82 PSI | Status: NORMAL
2026-09-05 11:05:00 | Machine: Compressor-C | Temperature: 69 C | Vibration: 5 mm/s | Pressure: 106 PSI | Status: NORMAL
2026-09-05 11:05:00 | Machine: Pump-B | Temperature: 69 C | Vibration: 5 mm/s | Pressure: 106 PSI | Status: NORMAL
2026-09-05 11:05:00 | Machine: Motor-A | Temperature: 69 C | Vibration: 5 mm/s | Pressure: 106 PSI | Status: NORMAL
2026-09-05 11:05:03 | Machine: Motor-A | Temperature: 73 C | Vibration: 8 mm/s | Pressure: 95 PSI | Status: WARNING
2026-09-05 11:05:03 | Machine: Compressor-C | Temperature: 73 C | Vibration: 8 mm/s | Pressure: 95 PSI | Status: WARNING
2026-09-05 11:05:03 | Machine: Pump-B | Temperature: 73 C | Vibration: 8 mm/s | Pressure: 95 PSI | Status: WARNING
2026-09-05 11:05:06 | Machine: Motor-A | Temperature: 64 C | Vibration: 8 mm/s | Pressure: 80 PSI | Status: WARNING
2026-09-05 11:05:06 | Machine: Pump-B | Temperature: 64 C | Vibration: 8 mm/s | Pressure: 80 PSI | Status: WARNING
2026-09-05 11:05:06 | Machine: Compressor-C | Temperature: 64 C | Vibration: 8 mm/s | Pressure: 80 PSI | Status: WARNING
2026-09-05 11:05:09 | Machine: Pump-B | Temperature: 107 C | Vibration: 4 mm/s | Pressure: 90 PSI | Status: CRITICAL
